Fecha;Hora;CO;MP10;MP2.5;NO2;Nox;O3;DV;VV;P;RG;UV;T;HR
17/07/2019;19:00;0,3;29;2;34;20;25;182;1,5;932,7;0;0;13,7;79
17/07/2019;20:00;0,3;23;12;35;22;23;135;1,5;933,1;0;0;13,3;81
17/07/2019;21:00;0,3;14;6;36;21;19;125;1,1;933,6;0;0;12,8;83
17/07/2019;22:00;0,2;32;5;29;17;26;134;1,2;933,8;0;0;12,5;82
17/07/2019;23:00;0,2;19;6;25;15;29;127;1,4;934,0;0;0;12,5;84
17/07/2019;24:00:00;0,2;6;2;21;12;30;142;1,1;933,9;0;0;12,2;86
18/07/2019;01:00;0,2;6;10;27;15;20;135;0,8;933,8;0;0;11,5;87
18/07/2019;02:00;0,2;6;6;31;17;13;147;0,7;933,5;0;0;10,7;88
18/07/2019;03:00;0,2;25;10;28;16;17;149;0,8;933,0;0;0;10,6;90
18/07/2019;04:00;0,2;11;12;28;16;16;135;0,9;932,6;0;0;10,6;89
18/07/2019;05:00;;17;5;;;;108;1,5;932,4;0;0;10,9;89
18/07/2019;06:00;0,2;19;5;36;29;12;100;1,9;932,5;0;0;11,6;87
18/07/2019;07:00;0,3;17;10;43;40;5;103;1,8;933,0;1;0;11,4;86
18/07/2019;08:00;0,4;17;10;44;46;6;104;1,9;933,4;44;2;11,3;86
18/07/2019;09:00;0,4;23;9;41;41;14;95;2,4;933,9;195;9;12,0;83
18/07/2019;10:00;0,3;29;9;34;32;26;99;3,1;934,7;486;20;13,7;75
18/07/2019;11:00;0,3;16;8;32;27;36;97;3,1;934,6;647;28;16,0;62
18/07/2019;12:00;0,3;16;10;29;24;39;111;2,8;934,1;765;34;18,0;55
18/07/2019;13:00;0,3;14;6;32;25;44;98;3,2;933,3;777;33;19,1;51
18/07/2019;14:00;0,3;29;13;30;23;49;102;2,8;932,3;633;30;20,2;49
18/07/2019;15:00;0,2;17;4;23;16;58;101;2,6;931,7;576;24;20,9;45
18/07/2019;16:00;0,2;16;6;26;18;49;124;1,7;931,4;342;15;21,3;48
18/07/2019;17:00;0,3;27;19;36;23;31;187;1,5;931,5;126;5;19,0;64
18/07/2019;18:00;0,3;32;20;38;23;23;180;1,4;931,7;14;1;16,8;74
18/07/2019;19:00;0,4;50;8;39;23;18;170;1,3;932,4;0;0;15,3;81
18/07/2019;20:00;0,3;35;17;37;21;19;154;1,2;933,0;0;0;14,6;84
18/07/2019;21:00;0,3;20;5;35;21;19;145;1,2;933,4;0;0;14,6;84
18/07/2019;22:00;0,3;28;10;29;17;21;157;0,9;933,7;0;0;13,8;85
18/07/2019;23:00;0,3;22;12;39;25;12;126;1,1;933,7;0;0;13,4;86
18/07/2019;24:00:00;0,3;37;8;41;26;12;114;1,5;933,7;0;0;13,4;86
19/07/2019;01:00;0,3;25;19;35;21;18;99;1,5;933,6;0;0;13,3;84
19/07/2019;02:00;0,2;20;14;25;14;28;96;1,6;933,4;0;0;12,8;86
19/07/2019;03:00;0,2;14;9;23;13;26;109;1,3;933,2;0;0;12,5;86
19/07/2019;04:00;0,2;15;15;26;15;20;97;1,1;932,9;0;0;12,0;88
19/07/2019;05:00;;29;11;;;;109;1,4;932,7;0;0;12,1;87
19/07/2019;06:00;0,3;22;18;44;37;5;92;1,6;932,6;0;0;12,1;87
19/07/2019;07:00;0,4;30;19;47;52;2;95;1,7;932,9;0;0;12,1;87
19/07/2019;08:00;0,3;30;13;35;28;13;95;3,1;933,3;33;2;12,2;86
19/07/2019;09:00;0,3;24;19;34;29;15;96;3,0;933,8;99;5;12,3;85
19/07/2019;10:00;0,4;31;9;37;38;17;106;2,5;933,9;374;16;13,7;78
19/07/2019;11:00;0,3;31;16;38;37;21;98;2,2;933,6;631;27;16,5;66
19/07/2019;12:00;0,4;31;14;42;36;25;122;1,5;932,9;674;30;18,7;58
19/07/2019;13:00;0,4;31;19;46;35;35;88;1,4;931,7;720;30;20,8;51
19/07/2019;14:00;;32;22;;;;102;1,4;;;;;
19/07/2019;15:00;1,3;32;18;42;26;66;325;1,3;929,4;486;20;23,3;42
19/07/2019;16:00;1,3;30;22;44;27;62;321;1,3;929,0;282;13;23,4;41
19/07/2019;17:00;1,3;30;18;52;31;53;336;1,3;929,2;137;6;23,2;41
19/07/2019;18:00;1,5;38;16;89;59;17;777;0,0;929,7;12;1;20,4;50
19/07/2019;19:00;1,8;61;27;85;64;7;178;1,0;930,8;0;0;18,8;62
19/07/2019;20:00;1,7;54;10;74;60;5;194;1,0;931,4;0;0;16,5;73
19/07/2019;21:00;1,8;40;22;73;65;5;193;0,7;932,0;0;0;15,3;76
19/07/2019;22:00;1,9;43;14;73;72;6;136;0,7;932,2;0;0;14,4;79
19/07/2019;23:00;2,1;42;20;74;95;6;777;0,0;932,3;0;0;13,9;82
19/07/2019;24:00:00;2,4;48;12;79;126;6;777;0,0;932,2;0;0;13,7;84
20/07/2019;01:00;2,5;74;43;76;138;6;777;0,0;932,0;0;0;13,8;85
20/07/2019;02:00;2,0;93;56;63;94;6;104;1,1;931,4;0;0;14,1;85
20/07/2019;03:00;1,4;67;35;51;40;6;93;1,6;930,8;0;0;14,1;83
20/07/2019;04:00;1,3;45;26;38;24;12;97;1,4;930,3;0;0;13,9;84
20/07/2019;05:00;;32;16;;;;94;1,9;930,3;0;0;13,9;83
20/07/2019;06:00;0,3;24;11;35;25;7;94;1,5;930,8;0;0;13,8;84
20/07/2019;07:00;0,3;19;11;37;32;4;97;1,8;931,4;1;0;13,5;85
20/07/2019;08:00;0,4;27;12;35;35;6;103;1,6;932,0;52;2;13,5;86
20/07/2019;09:00;0,5;27;8;37;41;8;94;1,6;932,9;199;8;13,9;84
20/07/2019;10:00;0,4;30;8;35;35;16;96;1,7;933,3;478;19;16,2;74
20/07/2019;11:00;0,4;25;14;37;32;25;98;1,7;933,0;628;26;18,6;63
20/07/2019;12:00;0,4;31;19;36;26;37;104;1,4;932,4;644;30;20,7;53
20/07/2019;13:00;0,4;23;9;34;23;56;98;1,8;931,0;812;34;23,3;43
20/07/2019;14:00;0,3;17;13;30;19;72;101;2,2;929,8;636;30;23,7;39
20/07/2019;15:00;0,3;22;21;21;12;76;99;2,1;929,0;548;22;24,1;38
20/07/2019;16:00;0,2;30;15;18;11;70;121;1,6;928,9;319;15;24,1;34
20/07/2019;17:00;0,3;23;23;25;15;64;101;1,8;928,8;136;6;23,1;36
20/07/2019;18:00;0,4;31;7;38;22;49;94;1,7;929,0;9;1;21,0;44
20/07/2019;19:00;0,5;60;20;62;38;19;89;1,4;929,2;0;0;19,4;51
20/07/2019;20:00;0,6;54;18;55;33;14;133;0,9;929,4;0;0;17,7;63
20/07/2019;21:00;1,1;63;19;69;57;3;777;0,0;929,8;0;0;16,5;74
20/07/2019;22:00;1,0;83;46;67;60;2;131;0,7;930,2;0;0;16,1;82
20/07/2019;23:00;1,0;82;52;64;62;2;131;0,7;930,4;0;0;15,2;84
20/07/2019;24:00:00;1,1;70;56;62;65;2;125;0,6;930,2;0;0;14,7;85
21/07/2019;01:00;1,5;66;59;62;104;3;777;0,0;930,1;0;0;14,2;87
21/07/2019;02:00;1,6;105;70;56;93;4;105;1,1;929,9;0;0;14,2;83
21/07/2019;03:00;1,1;93;66;53;62;3;322;1,0;929,6;0;0;13,9;81
21/07/2019;04:00;0,5;48;24;40;24;5;777;0,0;929,2;0;0;13,2;79
21/07/2019;05:00;;24;20;;;;777;0,0;929,4;0;0;12,5;81
21/07/2019;06:00;0,5;33;22;37;28;2;777;0,0;929,5;0;0;12,0;84
21/07/2019;07:00;0,4;28;16;34;24;2;777;0,0;930,0;1;0;11,8;86
21/07/2019;08:00;0,5;27;12;34;33;4;777;0,0;930,4;44;3;12,4;86
21/07/2019;09:00;0,4;34;10;30;29;14;104;1,5;931,1;286;11;14,2;76
21/07/2019;10:00;0,3;31;9;25;19;28;97;2,0;931,6;431;18;16,4;65
21/07/2019;11:00;0,2;16;14;20;15;37;94;2,2;931,6;557;25;18,2;58
21/07/2019;12:00;0,2;7;7;15;11;46;97;2,1;931,0;768;34;20,7;50
21/07/2019;13:00;0,2;6;4;16;11;52;103;1,6;929,8;749;33;23,1;44
21/07/2019;14:00;0,2;1;13;12;7;64;109;1,6;928,6;581;30;23,7;43
21/07/2019;15:00;0,2;5;10;10;6;66;333;1,4;927,8;539;22;25,0;38
21/07/2019;16:00;0,2;8;11;14;8;62;335;2,1;927,3;305;15;24,5;40
21/07/2019;17:00;0,2;24;17;17;10;60;94;2,0;927,5;154;6;24,1;42
21/07/2019;18:00;0,3;26;13;27;16;39;95;2,1;927,9;12;1;21,9;50
21/07/2019;19:00;0,4;53;23;36;21;26;106;1,7;928,4;0;0;20,4;57
21/07/2019;20:00;0,5;63;14;54;35;5;102;1,2;928,7;0;0;19,2;63
21/07/2019;21:00;0,7;46;19;53;42;2;777;0,0;929,3;0;0;17,8;67
21/07/2019;22:00;0,8;17;14;51;38;6;777;0,0;929,8;0;0;16,9;69
21/07/2019;23:00;0,8;39;29;47;42;2;777;0,0;930,0;0;0;16,3;70
21/07/2019;24:00:00;0,7;34;33;47;48;2;777;0,0;929,9;0;0;15,9;72
22/07/2019;01:00;0,8;33;30;50;74;2;103;1,1;929,8;0;0;16,0;73
22/07/2019;02:00;0,7;46;24;52;70;2;100;1,3;929,4;0;0;15,9;74
22/07/2019;03:00;0,5;36;17;49;61;1;229;0,6;929,0;0;0;15,3;75
22/07/2019;04:00;0,3;21;11;45;45;1;777;0,0;929,2;0;0;15,3;74
22/07/2019;05:00;;23;16;;;;777;0,0;929,1;0;0;15,2;74
22/07/2019;06:00;0,6;27;13;45;91;2;777;0,0;929,3;0;0;14,7;75
22/07/2019;07:00;0,5;22;8;45;54;3;91;1,1;929,7;2;0;15,1;72
22/07/2019;08:00;0,7;23;12;50;80;3;101;1,4;930,4;72;3;16,0;68
22/07/2019;09:00;0,7;38;8;49;67;8;96;1,8;930,9;354;12;17,6;63
22/07/2019;10:00;0,6;37;10;54;61;15;101;2,0;931,3;515;21;20,2;54
22/07/2019;11:00;0,3;20;16;35;30;30;108;1,7;931,0;677;29;23,0;46
22/07/2019;12:00;0,2;16;7;26;20;41;84;1,8;930,2;766;34;24,8;42
22/07/2019;13:00;0,2;18;15;21;15;48;328;1,9;929,2;705;31;25,8;39
22/07/2019;14:00;0,2;17;13;23;16;52;337;1,9;928,5;622;30;26,1;39
22/07/2019;15:00;0,2;21;6;24;17;53;328;2,5;927,8;542;22;26,7;36
22/07/2019;16:00;0,3;33;8;28;19;52;322;2,3;927,6;309;15;26,4;37
22/07/2019;17:00;0,3;40;21;36;22;43;331;2,1;928,0;84;5;24,9;40
22/07/2019;18:00;0,5;21;7;59;35;20;330;1,5;928,5;10;1;23,5;44
22/07/2019;19:00;0,7;31;13;80;65;4;777;0,0;929,0;0;0;21,7;51
22/07/2019;20:00;1,1;48;15;92;128;3;777;0,0;929,4;0;0;20,4;57
22/07/2019;21:00;1,8;69;35;76;149;3;777;0,0;929,6;0;0;20,1;60
22/07/2019;22:00;1,6;73;26;71;169;3;777;0,0;929,7;0;0;19,1;66
22/07/2019;23:00;1,3;74;37;64;153;3;777;0,0;929,8;0;0;18,6;68
22/07/2019;24:00:00;1,2;66;31;61;156;3;777;0,0;930,0;0;0;17,7;71
23/07/2019;01:00;1,1;73;43;58;145;2;777;0,0;929,9;0;0;16,9;75
23/07/2019;02:00;1,0;67;34;59;133;2;777;0,0;929,8;0;0;16,3;77
23/07/2019;03:00;1,0;71;33;54;128;2;777;0,0;929,9;0;0;16,6;78
23/07/2019;04:00;0,6;63;31;48;60;1;97;1,0;930,0;0;0;16,9;76
23/07/2019;05:00;;58;29;;;;2;0,7;930,2;0;0;16,0;79
23/07/2019;06:00;0,7;70;47;42;88;1;777;0,0;930,4;0;0;15,3;83
23/07/2019;07:00;1,0;78;40;48;143;2;777;0,0;930,8;2;0;14,6;85
23/07/2019;08:00;1,1;64;24;51;144;2;777;0,0;931,1;68;3;15,3;86
23/07/2019;09:00;1,1;58;18;67;116;6;106;1,1;931,3;337;11;18,9;67
23/07/2019;10:00;0,9;43;17;70;88;12;103;1,3;931,6;519;21;21,6;53
23/07/2019;11:00;0,4;24;16;44;36;29;326;1,9;931,2;680;29;23,4;47
23/07/2019;12:00;0,3;11;9;26;20;44;322;2,1;930,1;773;34;25,3;41
23/07/2019;13:00;0,3;9;9;21;15;60;329;2,9;929,1;768;33;25,3;39
23/07/2019;14:00;0,2;41;10;21;15;62;327;2,5;928,1;635;32;26,5;34
23/07/2019;15:00;0,2;28;3;19;13;65;326;1,9;927,7;570;22;27,1;33
23/07/2019;16:00;0,2;22;14;24;16;61;334;1,5;927,4;334;16;27,5;32
23/07/2019;17:00;0,3;23;8;35;22;52;327;1,3;927,4;127;6;26,6;35
23/07/2019;18:00;0,4;24;16;51;30;31;777;0,0;927,9;10;1;23,6;43
23/07/2019;19:00;0,9;36;22;84;71;2;777;0,0;928,2;0;0;21,3;49
23/07/2019;20:00;1,2;59;28;91;94;3;777;0,0;928,7;0;0;20,6;54
23/07/2019;21:00;1,8;80;21;97;132;2;777;0,0;929,3;0;0;19,6;60
23/07/2019;22:00;2,4;68;26;107;229;4;777;0,0;929,6;0;0;18,4;67
23/07/2019;23:00;3,0;108;53;99;344;4;777;0,0;929,7;0;0;17,9;70
23/07/2019;24:00:00;2,3;103;51;88;286;4;777;0,0;929,8;0;0;17,2;72
24/07/2019;01:00;2,1;86;53;84;260;3;777;0,0;929,9;0;0;17,0;74
24/07/2019;02:00;1,8;94;51;81;209;2;777;0,0;929,5;0;0;16,9;73
24/07/2019;03:00;1,8;106;48;79;210;2;777;0,0;929,2;0;0;15,8;77
24/07/2019;04:00;1,4;83;50;64;167;2;777;0,0;929,0;0;0;15,2;81
24/07/2019;05:00;;124;92;;;;777;0,0;928,8;0;0;14,8;83
24/07/2019;06:00;1,5;162;117;55;190;4;777;0,0;928,9;0;0;14,4;85
24/07/2019;07:00;1,5;127;82;56;208;3;777;0,0;929,5;1;0;14,1;87
24/07/2019;08:00;1,7;123;76;60;226;2;777;0,0;929,9;70;3;14,6;88
24/07/2019;09:00;1,5;110;53;99;171;4;82;0,8;930,4;317;11;18,5;71
24/07/2019;10:00;1,3;97;48;113;137;7;97;1,0;930,7;501;19;21,8;54
24/07/2019;11:00;1,1;70;51;115;106;15;100;1,5;930,4;645;26;23,8;48
24/07/2019;12:00;0,9;72;33;107;74;39;347;1,2;929,6;707;28;26,0;42
24/07/2019;13:00;0,3;45;13;24;16;59;331;2,1;928,4;764;32;26,6;36
24/07/2019;14:00;0,2;26;5;20;12;76;334;2,1;927,6;624;31;27,1;35
24/07/2019;15:00;0,2;30;1;28;17;76;327;1,9;926,9;541;22;27,7;34
24/07/2019;16:00;0,3;52;22;29;17;91;301;1,4;926,7;293;14;27,6;35
24/07/2019;17:00;0,3;36;24;40;22;81;777;0,0;927,1;87;5;26,4;41
24/07/2019;18:00;0,4;33;7;71;40;46;777;0,0;927,7;14;1;24,3;47
24/07/2019;19:00;0,6;46;10;80;44;52;197;1,0;928,7;0;0;22,9;54
24/07/2019;20:00;0,6;57;24;60;32;55;140;1,0;929,1;0;0;21,2;58
24/07/2019;21:00;0,5;41;16;55;29;57;136;0,8;929,6;0;0;20,4;60
24/07/2019;22:00;0,8;47;23;93;53;14;777;0,0;929,8;0;0;19,4;65
24/07/2019;23:00;1,1;58;27;108;98;3;777;0,0;930,0;0;0;18,5;69
24/07/2019;24:00:00;1,3;65;34;111;144;2;777;0,0;930,1;0;0;18,3;71
25/07/2019;01:00;1,1;122;56;93;115;2;777;0,0;930,2;0;0;17,6;74
25/07/2019;02:00;1,0;108;59;86;99;2;777;0,0;929,9;0;0;17,1;76
25/07/2019;03:00;1,1;101;54;81;110;2;777;0,0;929,5;0;0;16,6;79
25/07/2019;04:00;1,1;99;63;75;97;2;777;0,0;929,5;0;0;16,1;81
25/07/2019;05:00;;95;58;;;;777;0,0;929,4;0;0;15,7;82
25/07/2019;06:00;1,3;92;73;67;154;3;777;0,0;929,5;0;0;15,7;84
25/07/2019;07:00;1,3;102;69;66;140;2;777;0,0;930,0;2;0;15,5;83
25/07/2019;08:00;0,9;76;40;75;86;3;153;1,0;930,5;72;3;16,8;76
25/07/2019;09:00;0,7;50;13;75;56;18;181;0,8;931,1;317;11;18,8;72
25/07/2019;10:00;0,7;36;17;76;52;35;113;1,3;931,2;484;19;21,5;59
25/07/2019;11:00;0,6;39;26;68;52;35;99;2,0;930,9;647;27;23,3;50
25/07/2019;12:00;0,5;44;27;64;42;57;103;2,3;930,0;694;29;24,7;47
25/07/2019;13:00;0,4;48;26;47;28;80;114;1,8;928,9;677;29;26,2;43
25/07/2019;14:00;0,3;44;19;32;19;95;117;1,7;928,1;528;25;26,8;41
25/07/2019;15:00;0,4;48;22;37;21;93;115;1,6;927,9;364;17;26,5;41
25/07/2019;16:00;0,3;66;31;34;20;65;176;2,0;928,3;311;13;22,3;66
25/07/2019;17:00;0,3;43;25;28;16;62;144;2,4;929,0;84;5;18,7;80
25/07/2019;18:00;0,3;42;14;32;18;52;188;1,3;929,9;5;0;17,9;84
25/07/2019;19:00;0,4;33;10;31;17;47;151;1,3;930,5;0;0;17,6;86
25/07/2019;20:00;0,3;30;13;29;16;47;127;1,5;930,9;0;0;17,6;85
25/07/2019;21:00;0,3;26;11;20;11;55;146;1,2;931,2;0;0;17,5;84
25/07/2019;22:00;0,3;19;10;24;13;48;163;1,0;931,6;0;0;17,7;84
25/07/2019;23:00;0,3;22;7;25;14;49;124;1,3;931,7;0;0;17,9;82
25/07/2019;24:00:00;0,3;17;1;20;11;50;151;0,9;931,6;0;0;17,0;84
26/07/2019;01:00;0,3;17;15;24;13;44;130;1,2;931,5;0;0;16,9;85
26/07/2019;02:00;0,2;21;20;21;12;49;93;2,1;931,3;0;0;17,4;83
26/07/2019;03:00;0,2;25;13;13;8;53;99;2,2;931,0;0;0;17,3;84
26/07/2019;04:00;0,2;28;22;19;11;43;102;1,6;930,9;0;0;17,3;84
26/07/2019;05:00;;33;24;;;;97;1,6;930,8;0;0;17,3;84
26/07/2019;06:00;0,3;38;22;40;25;27;95;1,9;931,1;0;0;17,2;85
26/07/2019;07:00;0,4;35;20;58;44;9;95;1,5;931,5;1;0;16,8;87
26/07/2019;08:00;0,4;38;23;47;33;28;98;2,5;932,1;37;2;16,8;86
26/07/2019;09:00;0,4;53;24;46;33;31;92;2,1;932,6;165;9;17,2;83
26/07/2019;10:00;0,5;52;23;55;43;31;102;2,1;933,0;481;20;18,9;75
26/07/2019;11:00;0,6;53;38;64;49;35;99;2,2;932,7;653;27;21,0;66
26/07/2019;12:00;0,6;56;37;67;47;44;93;2,1;931,9;736;32;22,8;59
26/07/2019;13:00;0,6;59;37;70;47;54;101;2,0;930,8;737;31;24,8;52
26/07/2019;14:00;0,4;62;36;51;32;63;102;2,1;929,8;607;29;26,7;42
26/07/2019;15:00;0,3;36;14;36;23;61;103;1,6;929,2;455;21;27,7;34
26/07/2019;16:00;0,3;25;16;35;22;61;329;1,7;929,0;385;16;28,3;32
26/07/2019;17:00;0,3;33;38;39;24;51;97;2,4;929,0;135;6;26,4;38
26/07/2019;18:00;0,5;56;12;59;38;21;95;1,8;929,6;10;1;24,5;44
26/07/2019;19:00;0,6;44;11;71;48;6;92;1,0;930,4;0;0;22,7;50
26/07/2019;20:00;0,6;46;22;69;43;9;67;1,0;930,9;0;0;21,8;55
26/07/2019;21:00;0,8;52;24;75;55;5;777;0,0;931,2;0;0;20,5;60
26/07/2019;22:00;1,2;69;33;87;107;9;777;0,0;931,5;0;0;19,0;66
26/07/2019;23:00;1,2;88;30;87;121;2;777;0,0;931,7;0;0;18,3;68
26/07/2019;24:00:00;1,0;82;53;83;112;1;777;0,0;931,6;0;0;18,2;66
27/07/2019;01:00;0,8;61;41;75;82;1;777;0,0;931,6;0;0;17,8;67
27/07/2019;02:00;0,6;56;35;67;57;1;777;0,0;931,5;0;0;17,2;73
27/07/2019;03:00;0,6;56;38;62;46;1;777;0,0;931,4;0;0;17,0;76
27/07/2019;04:00;0,4;52;33;51;30;5;65;0,8;931,2;0;0;16,9;78
27/07/2019;05:00;;51;25;;;;99;1,2;931,1;0;0;16,9;76
27/07/2019;06:00;0,4;44;31;48;32;4;98;1,1;931,3;0;0;16,4;77
27/07/2019;07:00;0,5;44;31;49;51;1;67;0,8;931,7;1;0;15,6;80
27/07/2019;08:00;0,7;48;23;52;71;3;90;1,1;932,2;74;3;16,0;79
27/07/2019;09:00;0,6;47;19;52;60;9;99;1,4;932,6;332;11;17,9;70
27/07/2019;10:00;0,6;50;18;62;56;20;96;1,5;932,9;534;21;20,6;58
27/07/2019;11:00;0,6;53;26;65;48;37;108;1,3;932,6;666;27;23,5;48
27/07/2019;12:00;0,6;45;23;61;38;60;340;1,3;931,9;745;32;25,4;43
27/07/2019;13:00;0,4;52;25;36;21;77;220;1,0;930,9;742;31;27,6;35
27/07/2019;14:00;0,3;32;7;29;17;89;145;1,3;929,8;609;29;28,7;28
27/07/2019;15:00;0,3;30;18;20;11;106;164;1,2;929,2;441;20;28,2;27
27/07/2019;16:00;0,3;43;12;23;13;117;157;1,2;928,9;323;13;27,5;29
27/07/2019;17:00;0,3;38;20;23;12;99;145;1,3;929,1;99;5;26,1;32
27/07/2019;18:00;0,4;46;28;40;22;45;150;1,6;929,9;14;1;22,9;56
27/07/2019;19:00;0,4;68;39;48;27;24;185;1,4;930,6;0;0;19,0;78
27/07/2019;20:00;0,4;53;24;37;20;38;180;1,5;931,4;0;0;17,8;82
27/07/2019;21:00;0,3;40;15;24;13;62;187;1,3;932,2;0;0;17,5;82
27/07/2019;22:00;0,3;31;15;22;12;65;162;1,1;932,6;0;0;17,6;79
27/07/2019;23:00;0,3;29;15;21;11;59;133;1,4;932,8;0;0;17,6;79
27/07/2019;24:00:00;0,2;27;29;21;11;51;197;1,0;932,8;0;0;17,6;79
28/07/2019;01:00;0,2;34;23;22;12;46;154;1,1;932,6;0;0;17,7;78
28/07/2019;02:00;0,2;35;21;14;7;54;192;1,0;932,2;0;0;17,4;78
28/07/2019;03:00;0,2;45;11;12;6;57;146;1,2;931,9;0;0;17,2;79
28/07/2019;04:00;0,2;19;13;10;5;57;189;1,1;931,7;0;0;16,9;81
28/07/2019;05:00;;15;14;;;;176;1,1;931,6;0;0;16,8;83
28/07/2019;06:00;0,1;15;10;13;7;48;169;1,0;931,7;0;0;16,7;84
28/07/2019;07:00;0,2;20;13;18;10;41;192;0,9;932,2;1;0;16,7;85
28/07/2019;08:00;0,2;18;7;18;10;40;196;1,1;932,8;52;3;16,9;84
28/07/2019;09:00;0,2;29;7;15;9;46;172;1,1;933,2;153;8;17,7;79
28/07/2019;10:00;0,2;20;14;16;10;53;176;1,2;933,3;271;14;18,9;72
28/07/2019;11:00;0,2;22;4;14;9;68;110;1,8;933,1;740;31;22,0;58
28/07/2019;12:00;0,2;53;21;14;8;83;203;1,3;932,6;637;30;22,7;55
28/07/2019;13:00;0,2;27;20;13;7;92;185;1,2;931,4;691;31;24,0;50
28/07/2019;14:00;0,2;22;19;15;9;98;158;1,3;930,3;455;25;24,0;49
28/07/2019;15:00;0,3;25;25;15;9;94;187;1,2;929,5;396;20;24,0;49
28/07/2019;16:00;0,2;36;14;14;8;81;173;1,6;929,3;237;12;22,7;57
28/07/2019;17:00;0,2;36;29;16;9;62;178;1,8;929,7;98;6;20,7;66
28/07/2019;18:00;0,2;35;12;21;12;44;165;1,8;930,5;13;1;18,3;75
28/07/2019;19:00;0,2;32;7;20;11;41;146;1,5;931,1;0;0;17,8;76
28/07/2019;20:00;0,2;53;11;13;7;50;186;1,4;931,5;0;0;17,6;76
28/07/2019;21:00;0,2;21;7;14;8;47;148;1,3;932,0;0;0;17,3;77
28/07/2019;22:00;0,2;11;7;13;7;47;128;1,5;932,5;0;0;16,9;80
28/07/2019;23:00;0,2;14;10;20;11;39;150;1,0;932,4;0;0;16,8;81
28/07/2019;24:00:00;0,2;16;4;15;8;46;155;1,0;932,0;0;0;16,6;80
29/07/2019;01:00;0,2;12;9;13;7;45;167;1,0;931,5;0;0;16,0;84
29/07/2019;02:00;0,2;14;14;19;11;36;143;1,1;931,1;0;0;15,6;87
29/07/2019;03:00;0,2;37;8;13;8;42;142;1,1;930,8;0;0;15,6;88
29/07/2019;04:00;0,2;18;9;19;11;33;138;0,9;930,4;0;0;15,4;87
29/07/2019;05:00;;36;35;;;;136;0,9;930,1;0;0;15,0;88
29/07/2019;06:00;0,3;23;21;44;33;11;92;1,7;930,4;0;0;15,5;87
29/07/2019;07:00;0,3;19;6;37;25;29;95;2,5;930,8;1;0;15,9;82
29/07/2019;08:00;0,4;34;22;48;37;16;107;2,0;931,3;51;3;16,0;82
29/07/2019;09:00;0,4;43;19;48;39;23;104;2,2;931,8;209;9;16,8;78
29/07/2019;10:00;0,4;56;13;38;29;37;103;2,8;932,1;530;21;18,3;70
29/07/2019;11:00;0,4;32;20;39;29;45;99;2,8;931,8;663;28;20,1;62
29/07/2019;12:00;0,3;35;29;41;28;53;105;2,5;930,9;740;32;21,9;55
29/07/2019;13:00;0,3;39;23;37;25;64;100;2,8;929,8;752;32;22,7;50
29/07/2019;14:00;0,3;38;31;37;23;74;101;2,5;928,6;622;30;23,6;47
29/07/2019;15:00;0,3;48;16;37;22;90;103;2,2;927,9;504;23;24,4;44
29/07/2019;16:00;0,4;49;31;41;24;86;106;2,0;927,4;360;15;25,1;42
29/07/2019;17:00;0,4;52;26;49;29;32;188;1,4;927,7;108;6;22,1;64
29/07/2019;18:00;0,4;46;39;41;24;27;191;1,4;928,5;15;1;19,1;77
29/07/2019;19:00;0,4;40;20;45;27;16;166;1,2;929,0;0;0;17,9;83
29/07/2019;20:00;0,4;37;16;47;27;12;173;0,9;929,3;0;0;17,8;84
29/07/2019;21:00;0,4;39;20;38;22;16;159;1,0;929,6;0;0;17,8;83
29/07/2019;22:00;0,3;39;21;38;23;15;159;0,8;929,6;0;0;17,5;83
29/07/2019;23:00;0,3;34;28;34;20;14;165;0,8;929,5;0;0;16,8;85
29/07/2019;24:00:00;0,3;34;23;40;26;11;99;1,3;929,2;0;0;16,9;86
30/07/2019;01:00;0,4;36;25;46;29;9;95;1,6;928,9;0;0;16,8;85
30/07/2019;02:00;0,3;30;23;47;28;9;105;1,3;928,3;0;0;16,3;83
30/07/2019;03:00;0,3;36;23;51;31;6;95;1,2;928,0;0;0;15,8;85
30/07/2019;04:00;0,3;38;22;47;29;7;94;1,3;927,4;0;0;15,4;86
30/07/2019;05:00;;37;29;;;;96;1,0;927,2;0;0;15,0;87
30/07/2019;06:00;0,4;46;23;51;47;2;92;1,4;927,4;0;0;15,1;88
30/07/2019;07:00;0,5;44;22;51;50;2;93;1,7;927,8;2;0;14,8;88
30/07/2019;08:00;0,6;44;37;51;63;4;95;1,8;928,2;71;3;14,5;90
30/07/2019;09:00;0,7;50;21;55;64;7;100;1,8;928,8;161;8;15,2;86
30/07/2019;10:00;0,7;59;33;65;71;9;99;1,5;929,2;258;13;16,8;78
30/07/2019;11:00;0,7;71;30;80;80;11;101;1,3;929,1;353;18;19,2;68
30/07/2019;12:00;0,8;62;40;90;86;17;103;1,5;928,0;702;31;22,8;55
30/07/2019;13:00;0,5;59;28;65;47;42;342;1,1;926,8;704;30;25,7;43
30/07/2019;14:00;0,4;21;28;37;23;81;326;2,4;925,4;593;27;26,8;34
30/07/2019;15:00;0,3;37;28;38;23;72;328;2,3;924,7;334;16;26,5;33
30/07/2019;16:00;0,3;52;15;41;25;73;326;2,3;924,3;310;13;26,4;34
30/07/2019;17:00;0,4;43;18;46;27;59;328;2,0;924,3;85;5;25,4;35
